Category,Title,Description,Full Text
Dunyoda,O'zbekiston Din ishlari bo'yicha qo'mitasi va Misrning Al-Azhar majmuasi o'rtasida anglashuv memorandumi imzolandi,,"O'zbekiston elchixonasi ko'magida O'zbekiston Vazirlar Mahkamasi huzuridagi Din ishlari bo'yicha qo'mita va Misrning Al-Azhar majmuasi o'rtasida anglashuv memorandumi imzolandi.Hozirgi kunda Al-Azhar majmuasi bilan kadrlar tayyorlash, ularning kasb-mahoratini oshirish, xalqaro konferensiya va seminarlar o'tkazish bo'yicha yaqin hamkorlik o'rnatilgan.Imzolangan anglashuv memorandumi diniy ta'lim olish istagidagi o'zbekistonlik yoshlarning Al-Azhar majmuasi va uning tarkibidagi o'quv muassasalariga qabul qilishni tartibga soladi.Hujjatda ta'lim yo'nalishida o'zaro axborot va tajriba almashish, birgalikda xalqaro anjumanlar tashkil qilish, buzg'unchi soxta diniy g'oyalar va ekstremizm ko'rinishlari tarqalishining oldini olishga qaratilgan targ'ibot ishlarini amalga oshirish va islom merosini chuqur o'rganish bo'yicha ilmiy tadqiqotlar o'tkazish kabi bir qator vazifalar belgilagan."
Dunyoda,“QR” kod orqali barcha qurilish obyektlarini kuzatish imkoni yaratildi,,"Maʼlumki, Prezidentimiz raisligida bo‘lib o‘tgan qurilish industriyasi va qurilish materiallarini ishlab chiqarishni yana-da rivojlantirishga oid videoselektor yig‘ilishida qurilish-montaj ishlari sifati masalasiga alohida eʼtibor qaratilib, bu borada bajarilishi shart bo‘lgan aniq vazifalar belgilab berilgan edi.Ushbu vazifalar ijrosini taʼminlash, xususan, mamlakatimiz qurilish sohasidagi jarayonlarni samarali va shaffof boshqarish maqsadida yangi qurilishlarda davlat nazorati tizimi joriy etilmoqda. Mazkur tizim zamonaviy raqamli yechimlar asosida ishlab chiqilgan bo‘lib, qurilish jarayonlarini boshqarish, hujjatlashtirish va nazorat qilishda qulay imkoniyatlar yaratadi. Tizimning asosiy maqsadi qurilish jarayonlarini izchil boshqarish, ortiqcha qog‘ozbozlikka yo‘l qo‘ymaslik va inson omili taʼsirini kamaytirish orqali sifat va xavfsizlikni taʼminlashdan iborat.Xo‘sh, tizimning o‘ziga xos yangiligi va imkoniyatlari qanday omillarda ko‘rinadi?– Dastlab cheklist tizimiga to‘xtalamiz. Ushbu tizim bilan qurilish jarayonlari bosqichma-bosqich tekshiriladi va har bir ish turi uchun to‘ldiriladigan cheklistlar orqali sifat nazorati amalga oshirilib, hujjatlashtirish jarayoni soddalashtiriladi, – deydi Qurilish va uy-joy kommunal xo‘jaligi vazirligi axborot xizmati rahbari Saidnosir Usmonov. – Tizim qurilish korxonalarining holatini avtomatik baholaydi va reytingi past bo‘lgan yoki talabga javob bermaydigan korxonalarga ruxsatnoma bermaydi.Muhim yangiliklardan yana biri, har bir obyekt uchun “QR” kodli pasport joriy etilgan bo‘lib, ushbu kod orqali obyekt haqidagi barcha maʼlumotlarni real vaqt rejimida olish mumkin. Bu respublikadagi barcha fuqarolar va jamoat nazorati vakillariga qurilish obyektlar holatini qulay tarzda kuzatish imkonini beradi.Obyektning foydalanishga qabul qilish jarayoni ham ancha soddalashtirildi. Eski tizimdagi 27 ta cheklist bandi o‘rniga, yangi tizimda faqat 7 ta band qoldirilib, jarayonni tezlashtirish va ortiqcha kechikishlarning oldini olishga yordam beradigan tizim ishga tushdi.Qurilish ishtirokchilari uchun interaktiv va qulay kabinetlar ishlab chiqildi. Har bir kabinet foydalanuvchiga moslashtirilgan bo‘lib, bu orqali ichki nazorat, texnik nazorat, mualliflik nazorati va inspektorlar uchun alohida imkoniyatlar taqdim etilmoqda.Qurilish jarayonlari tizim orqali raqamlashtirilib, qo‘shimcha ravishda obyektlar real vaqt rejimida kuzatib boriladi. Yaʼni, inspektor obyektni joyiga chiqib monitoring qilish bilan birgalikda elektron hujjat va fotosuratlar orqali obyektning holati bo‘yicha qo‘shimcha o‘rganishlarni amalga oshirish imkoniyatiga ega bo‘ldi.Barcha xulosa, yozma ko‘rsatma va tasdiqlar elektron hujjat aylanishi orqali amalga oshiriladi. Bu esa qog‘oz hujjatlariga bo‘lgan ehtiyojni kamaytirib, jarayonlarni tezlashtirishga yordam beradi.Eng muhimi, qurilish jarayonlari ""Shaffof qurilish"" milliy axborot tizimiga integratsiya qilinib, jarayonlarning shaffofligi oshirildi va korrupsiya xavfi kamaytirildi.Umuman olganda, yangi tizim qurilish jarayonlarini shaffoflashtirish, sifat nazoratini kuchaytirish va jarayonlarni soddalashtirishga xizmat qiladi. Bu innovatsion yechimlar quruvchilar va nazorat organlari uchun qulaylik yaratib, obyektni o‘z vaqtida va sifatli tayyorlab foydalanishga topshirishga imkon beradi. "
Dunyoda,Yoqilg‘i-energetika resurslari narxlarining oshishiga doir inflyatsion kutilmalar kuchaydi,,"Noyabr oyida O‘zbekiston aholisi va biznesining keyingi 12 oylik inflyatsion kutilmalari yana o‘sishni boshladi. Bu Markaziy bankning noyabr oyidagi so‘rovnomasidan kelib chiqadi.O‘tgan oy oxirida aholi o‘rtasida narx kutilmalari 13,7 foizga (oktyabrga nisbatan +0,9 foiz punkti) o‘sdi, tadbirkorlar o‘rtasida — 12,7 foizga (+0,7 foiz punkti).Bu gaz va elektr energiyasiga tariflar oshirilgan may oyidan beri eng yuqori ko‘rsatkich (o‘shanda aholi kutilmalari 14%, korxonalarniki esa 12,7% edi).Bu safar kelgusi inflyatsiyaga nisbatan eng pessimistik kayfiyat Toshkentda shakllandi. Agar oktyabr oyida aholi inflyatsiyani 11,6% da prognoz qilgan bo‘lsa, noyabrda o‘rtacha 17,7% gacha ko‘tarildi. Poytaxtlik respondentlarning deyarli yarmi (48%) kelgusi 12 oy ichida inflyatsiya 17% yoki undan yuqori bo‘lishini prognoz qilmoqda.Toshkent shahrida tadbirkorlarning kutilmalari ham 12,6 foizdan 14,6 foizga oshdi.Aholi o‘rtasida narxlarning yuqori o‘sishi ham Toshkent viloyatida — 14,8 foiz (o‘zgarishsiz) va Sirdaryo viloyatida — 14,8 foiz (+1,1 f.p.) kutilmoqda, tadbirkorlik subyektlari o‘rtasida esa Navoiy viloyatida (14,7 foiz, +0,2 f.p.).Noyabr oyida aholi o‘rtasida o‘tkazilgan so‘rovlarda narxlarning oshishiga taʼsir ko‘rsatishi mumkin bo‘lgan asosiy omil sifatida avvalgidek valyuta kursining o‘zgarishi ko‘rsatildi — respondentlarning 51 foizi ushbu variantni tanlagan (oktyabrda ham 51 foiz). Eslatib o‘tamiz, noyabr oxirida dollar deyarli 91 so‘mga (+0,71 foiz) mustahkamlandi. Umuman olganda, yil boshidan buyon milliy valyuta o‘tgan yilning shu davridagi 9,5 foizga nisbatan atigi 4,3 foizga devalvatsiyaga uchradi.Kommunal xizmatlar narxlarining oshishi ikkinchi o‘ringa ko‘tarildi — respondentlarning 51 foizi shunday fikrda (47 foizdan).Yoqilg‘i-energetika resurslari (elektr energiyasi, gaz) narxining oshishi uchinchi o‘rinni egalladi. Oktyabr oyida so‘rovda qatnashganlarning 46 foizi (47 foizi) bu omil keyingi 12 oy ichida narxlarning oshishiga taʼsir qilishini aytdi.Keyingi o‘rinlarda monopoliyalar va narxlarning — 31% (28%), transport xarajatlarining — 30% (26%), ish haqi va pensiyalarning sunʼiy oshirilishi — 28% (31%).Tadbirkorlik subyektlari uchun ham narxlar oshishining asosiy omili valyuta kursining ehtimoliy o‘zgarishi bo‘lib qolmoqda — respondentlarning 51 foizi (50 foiz edi), kommunal xizmatlar — 49 foiz (42 foiz), shuningdek, yoqilg‘i-energetika resurslari — 48 foiz (42 foiz) .Boshqa omillarga transport xarajatlarining oshishi — 32% (29%), ish haqi va pensiyalarning o‘sishi — 29% (30%), soliq yukining yuqori darajasi — 25% (23%), xomashyo narxlarining oshishi kiradi — 25%.Eng yuqori daromadga ega (15 million so‘mdan yuqori) aholi guruhlari o‘rtasida inflyatsion kutilmalar 13,9 foizdan 17,3 foizga (+3,4 foiz) o‘sdi. Inflyatsiyaning yuqori darajasi (oktyabrdagi 14,4 foizga nisbatan 16,5 foiz) 10−15 million so‘m daromadga ega respondentlar tomonidan kutilmoqda.Daromadlari 2 million so‘mgacha bo‘lgan shaxslar keyingi 12 oyda inflyatsiyani 13,1 foiz (12,1 foizni tashkil etdi), daromadi bo‘lmaganlar esa 12,1 foiz (12,3 foiz) darajasida prognoz qilmoqda."
Dunyoda,Vengriya Moskva va Kiyevga sulh tuzishni taklif qildi,,"Vengriya Ukraina va Rossiyaga «o‘t ochishni to‘xtatish»ni o‘rnatish va keng ko‘lamli mahbuslar almashinuvini o‘tkazishni taklif qildi, dedi Vengriya bosh vaziri Viktor Orban 11 dekabr, chorshanba kuni ijtimoiy tarmoqlarida.«Prezident Zelenskiy buni aniq rad etgani achinarli, biz qo‘limizdan kelganini qildik», deb yozdi Orban. U Ukraina prezidenti Volodimir Zelenskiyning Rossiya prezidenti Vladimir Putinga qo‘ng‘iroq qilgani uchun Orbanni tanqid ostiga olganini shunday izohladi.Zelenskiy Orbanning Putinga qo‘ng‘irog‘ini tanqid qildi«Biz hammamiz umid qilamizki, Viktor Orban hech bo‘lmaganda Moskvada Asadga qo‘ng‘iroq qilib, uning bir soatlik ma’ruzalarini tinglamaydi», — deb yozdi Zelenskiy Orban va Putin o‘rtasidagi telefon suhbati haqida xabarlar paydo bo‘lgach.«Haqiqiy tinchlik va kafolatlangan xavfsizlikka erishish uchun Amerikaning qat’iyati, Yevropa birligi va barcha hamkorlarning BMT Nizomi maqsad va tamoyillariga sodiq bo‘lishi talab etiladi», — deya qo‘shimcha qildi Zelenskiy. Unga ko‘ra, «hech kim o‘zining shaxsiy obro‘sini ko‘tarmasligi kerak», birlik va umumiy muvaffaqiyatga e’tibor qaratishi kerak.«Rossiyaning Ukrainaga qarshi olib borayotgan urushini Ukrainasiz muhokama qilib bo‘lmaydi», — deb yozgan Zelenskiy va AQShning saylangan prezidenti Donald Trampga, «haqiqiy tinchlik uchun to‘g‘ri va ishonchli yechimlarni topish» ustida ishlagan «Yevropaning ko‘plab yetakchilariga» minnatdorchilik bildirdi.Vengriya Ukraina bilan chegarada HMM tizimlarini o‘rnatish niyatidaVengriya mamlakatning shimoli-sharqiy qismida, Ukraina bilan chegaraga yaqin hududda havo hujumidan mudofaa tizimlarini o‘rnatishni rejalashtirmoqda. Bu haqda 20 noyabr kuni mamlakat mudofaa vaziri Kristof Salay-Bobrovnitskiy ma’lum qildi. «Biz tinchlikka harbiy yo‘l bilan emas, balki imkon qadar tezroq diplomatiya yo‘li bilan erishilishiga ishonishda davom etamiz», dedi mudofaa idorasi boshlig‘i o‘zining Facebookʼdagi sahifasida Ukrainadagi voqealarni muhokama qilish uchun bosh vazir Viktor Orban tomonidan chaqirilgan Mudofaa kengashi yig‘ilishidan so‘ng e’lon qilingan videoda.«Biroq, barcha ssenariylarga tayyorgarlik ko‘rish uchun men shimoli-sharqda yaqinda sotib olingan havo harakatini boshqarish va havo mudofaa tizimlarini o‘rnatishni buyurdim», dedi vazir."
Dunyoda,"Farg'onada 11,5 ming donadan ziyod pirotexnika vositalarining noqonuniy aylanmasiga chek qo‘yildi",,"Farg‘ona viloyati bojxona boshqarmasi Kontrabandaga qarshi kurashish bo‘limi xodimlari huquqni muhofaza qiluvchi organlar bilan hamkorlikda o‘tkazilgan tezkor tadbirda fuqarolar boshqaruvidagi “Lacetti” va “Cobalt” rusumli avtomashinalar Qo‘shtepa tumani hududida ushlanib belgilangan tartibda ko‘zdan kechirildi. Natijada, “Cobalt” rusumli avtomashinada 10 dona qutilarda dastlabki qiymati 57,8 mln so‘mlik jami 5960 dona 3 turdagi pirotexnika vositalari olib ketilayotganligi, shuningdek “Lacetti” rusumli avtomashinada esa 3 dona qutilarga solingan dastlabki qiymati 38,6 mln so‘mlik jami 5624 dona 3 turdagi pirotexnika vositalari borligi aniqlandi.O‘tkazilgan tezkor tadbir davomida qiymati 96,4 mln so‘mlik 11584 dona pirotexnika vositalari daliliy ashyo tariqasida vaqtincha saqlovga olindi.Hozirda holat yuzasidan surishtiruv harakatlari olib borilmoqda."
Dunyoda,"""Undan foydalanmaslik xiyonat hisoblanadi"". Energetika vaziri — O‘zbekistondagi GESlar salohiyati haqida",,"Energetika vaziri Jo‘rabek Mirzamahmudov gidroenergetika sohasidagi imkoniyatlardan foydalanmaslik xiyonat bo‘lishini aytdi.Unga ko‘ra, mamlakatda gidroenergetika salohiyatidan foydalanish dasturi ishlab chiqilmoqda.""Buni ahamiyati, eng avvalo, mavjud resursdan unumli foydalanish. Mana hozir ko‘rib turganimiz kichik GES, Ugam daryosi, suv shundoq ham baribir oqib ketardi. Va muhimligi bu — ayrim GES turlaridan ko‘ra, bu yil bo‘yi ishlaydigan GES"", — dedi Energetika vazirligi rahbari.Jo‘rabek Mirzamahmudov uzoq masofalardan yirik elektr tarmoqlarini yotqizish o‘rniga hududning mavjud imkoniyatlaridan foydalanish iqtisodiy jihatdan foydali ekanini taʼkidladi. Bundan tashqari, uning so‘zlariga ko‘ra, kichik GESlar qurilishi mahalliy obyektlarni elektr energiyasi bilan barqaror taʼminlashga va tarmoqdagi yo‘qotishlarni kamaytirishga olib keladi.Prezident topshirig‘iga ko‘ra, O‘zbekiston hududlarida kichik va mikro GESlar qurish dasturi ishlab chiqilmoqda.""Irrigatsiya kanallari, boshqa ko‘p yerlar betonlashtirilyapti va betonlashganda suv oqimi tezligi ko‘payadi. Albatta, undan foydalanmaslik xiyonat ham hisoblanadi. Shuning uchun alohida dastur qilib, bu yo‘nalishlarda respublika bo‘yicha o‘rganishlar olib borildi. Hozirgi kungacha 2000 ga yaqin bundan ham kichik GES qurish imkoniyatlari o‘rganildi. Navoiy viloyatiga prezidentimiz tashrifi chog‘ida ikkita mahalliy korxona bilan gaplashilib, hozir o‘sha ishlab chiqaruvchilar o‘zi 100 foiz mahalliylashtirilgan kichik GESlar ishlab chiqarish bo‘yicha ishlarni olib borishyapti"", — dedi u.Suv xo‘jaligi vaziri Shavkat Xamrayevning aytishicha, dastlab 1000 ta mikro GES qurish uchun istiqbolli obyektlar aniqlangan, biroq tanqidlardan keyin ularning soni 2000 taga yetkazilgan. Uning so‘zlariga ko‘ra, ularning qurilishi allaqachon boshlangan. Ayni paytda Ugam daryosida har biri yiliga 200 milliard so‘mlik daromad keltiruvchi ikkita kichik GES qurilgan. Prezident Shavkat Mirziyoyev mazkur inshootni borib ko‘rar ekan, suv oqimidan qayta foydalanish orqali bunday stansiyalar sonini 10 taga yetkazish mumkinligini taʼkidladi.""Men buni tashkil qilganimda, hech kim ishonmasdi-ku, yo‘q edi bunday narsalar. Kichkinagina to‘g‘on. Yo‘q joydan pul. 200 milliard bir yilga. Bu bittasi. O‘nta bo‘lsa, 2 trillion [so‘m]. Kim beradi bizga [buncha pulni]?"" — dedi davlat rahbari.“O‘zbekgidroenergo” boshqaruvi raisi Abdug‘ani Sanginov prezidentga 2025 yilda 11 ta yangi loyiha, jumladan, umumiy quvvati 225 MVt bo‘lgan, 1,2 kVt/soat elektr energiyasi ishlab chiqaradigan 10 ta GESni amalga oshirish rejalashtirilayotganini maʼlum qildi.Toshkent viloyatida umumiy quvvati 1330 MVt bo‘lgan 25 ta GES faoliyat ko‘rsatmoqda, bu esa respublika umumiy gidroenergetika quvvatining 60 foizini tashkil qiladi. Ayni paytda umumiy quvvati 340 MVt, qiymati 880 million dollar bo‘lgan yana to‘rtta GES qurilmoqda. 2028 yilga qadar umumiy quvvati qariyb 2400 MVt bo‘lgan 4,8 milliard dollarlik 23 ta loyihani amalga oshirish rejalashtirilgan. “Ugam-1” kichik GESning quvvati 1,48 MVt bo‘lib, yiliga 11,8 million kVt/soat elektr energiyasi ishlab chiqarish imkonini beradi."
Dunyoda,"O‘zbek kinorejissyori ""Maxtumquli Firog‘iy"" medali bilan taqdirlandi",,"Ashxobod shahrida ""Maxtumquli Firog‘iy"" tarixiy badiiy filmi uchun ushbu badiiy kartina bosh rejissyori Muzaffarxon Erkinov va bosh rol ijrochisi Ahmed Amanturdiyevga Turkmaniston Prezidenti Serdar Berdimuhammedov qarori bilan tasdiqlangan ""Maxtumquli Firog‘iy"" medali topshirildi.Aytish kerakki, ushbu badiiy film atoqli shoir Maxtumquli Firog‘iy hayoti, ijodi haqida hikoya qilishi bilan ahamiyatli.  Prezidentimiz Shavkat Mirziyoyev tashabbusi asosida O‘zbekistonda Maxtumquli Firog‘iy tavalludining 300 yilligi keng nishonlandi. Shoir ijodiga bag‘ishlangan adabiy anjumanlar, kechalar,  badiiy ko‘rgazmalar, davra suhbatlari tashkil etildi. Yangi sahna va ekran asarlari yaratildi. Shoir g‘azallariga   bastalangan qo‘shiqlar eng sara va dilga yaqin musiqiy asarlar singari xalqimiz qalbidan joy olgan.  Maʼlumot o‘rnida aytish mumkinki, yaqin kunlarda ""Maxtumquli Firog‘iy"" tarixiy  filmining katta taqdimoti O‘zbekiston Milliy kino sanʼati saroyida o‘tkazilishi rejalashtirilgan.  "
Dunyoda,O'zbekiston kartoshka yetishtirish bo'yicha Eron tajribasini o'rganmoqda,,"O'zbekiston O'simliklar karantini va himoyasi agentligi direktori Ibrohim Ergashev boshchiligida delegatsiya tashrif bilan Eronning Hamadon viloyatida bo'ldi. Tashrif doirasida Hamadondagi kartoshka yetishtirish bo'yicha ""Golden Feeder Co."" kompaniyasi direktori Mohammadreza Jamalizade va ""Soltani"" kompaniyasi direktori Qorban Soltani bilan uchrashuvlar tashkil etildi.O'zbekiston delegatsiyasi, shuningdek, ushbu kompaniyalarning kartoshka yetishtiriladigan maydonlari va omborxonalarda saqlanayotgan mahsulotlar holati bilan tanishdi.Tomonlar kelgusida kartoshka yetishtirish va eksport qilish yo'nalishida hamkorlik qilishga kelishib oldilar."
Dunyoda,O‘zbekistonning 7 ta oliygohi QS agentligining Barqaror rivojlanish maqsadlariga erishish sohasidagi eng yaxshi universitetlar reytingidan joy oldi,,"10-dekabr kuni oliy ta’lim sohasidagi global tahlil agentligi QS Quacquarelli Symonds 2025-yil uchun Barqaror rivojlanish maqsadlariga erishish bo‘yicha jahondagi eng sara universitetlar reytingi – “QS Sustainability Rankings 2025”ni e’lon qildi.Dunyoning ikki mingga yaqin universitetlarini qamrab olgan mazkur reytingdan O‘zbekistonning yettita universiteti joy oldi. Ulardan bittasi o‘tgan yilgi o‘z o‘rnini yaxshilagan bo‘lsa, to‘rttasi reytingga birinchi marta kiritildi.Jumladan, “Toshkent irrigatsiya va qishloq xo‘jaligini mexanizatsiyalash muhandislari instituti” Milliy tadqiqot universiteti 828-o‘rin, Toshkent davlat iqtisodiyot universiteti 1161-1180, Toshkent davlat texnika universiteti 1251-1300, Toshkent davlat transport universiteti 1401-1450, Toshkent axborot texnologiyalari universiteti 1501+ va Urganch davlat universiteti 1501+ o‘rinlarni qayd etdi.“Toshkent irrigatsiya va qishloq xo‘jaligini mexanizatsiyalash muhandislari instituti” Milliy tadqiqot universiteti (“TIQXMMI” MTU) reytingda ishtirok etayotgan O‘zbekiston oliy ta’lim muassasalari orasida metodologiyaning beshta ko‘rsatkichi bo‘yicha eng yuqori natijalarni ko‘rsatmoqda: “Bilim almashish”, “Bitiruvchilarning ish bilan ta’minlanishi”, “Sog‘liq va farovonlik”, “Atrof-muhit muhofazasi bo‘yicha ta’lim” va “Atrof-muhit muhofazasi bo‘yicha tadqiqotlar”.Qayd etish lozimki, O‘zbekiston oliy ta’lim muassasalari “Atrof-muhit muhofazasi sohasida barqaror rivojlanish” ko‘rsatkichi bo‘yicha eng kuchli natijalarga erishmoqda.Mamlakatimizning to‘rtta oliy ta’lim muassasasi ushbu ko‘rsatkich bo‘yicha dunyoning eng yaxshi 500 ta oliy ta’lim muassasasi ro‘yxatiga kirgan, ulardan ikkitasi eng yaxshi 300talikka kirgan: Mirzo Ulug‘bek nomidagi O‘zbekiston Milliy universiteti 279-o‘rinni va Toshkent davlat transport universiteti 295-o‘rinni egallagan.Xuddi shunday holat “Boshqaruv modeli” ko‘rsatkichi bo‘yicha ham kuzatilmoqda. Bu ko‘rsatkich axloqiy me’yorlarga rioya qilish, nomzodlarni izlash va xodimlarni ishga qabul qilishda ilg‘or tajribalardan foydalanish, qarorlar qabul qilish tamoyillarining shaffofligi kabi samarali boshqaruv bilan bog‘liq omillarni hisobga oladi. Ushbu ko‘rsatkich bo‘yicha O‘zbekistonning beshta oliy ta’lim muassasasi dunyoning eng yaxshi 500 ta oliy ta’lim muassasasi qatoriga kirgan. Ular orasida eng yuqori o‘rinni Toshkent davlat transport universiteti egallagan bo‘lib, reytingning 400-o‘rnida joylashgan."
Dunyoda,Oʻzbekistonning Orxus konvensiyasiga qoʻshilishi haqidagi qonun loyihasi qabul qilindi,,"Oliy Majlis Qonunchilik palatasining majlisida “Atrof-muhit bilan bog‘liq bo‘lgan masalalar bo‘yicha qarorlar qabul qilish jarayonida jamoatchilikning axborot olish imkoniyati, ishtiroki va odil sudlovga erishish imkoniyati to‘g‘risidagi konvensiyaga (Orxus, 1998-yil 25-iyun) O‘zbekiston Respublikasining qo‘shilishi haqida”gi qonun loyihasi birinchi o‘qishda konseptual jihatdan ko‘rib chiqildi. Ta’kidlanganidek, Konvensiya 1998-yil 25-iyun kuni Orxus shahrida (Daniya) Yevropa Iqtisodiy Komissiyasiga a’zo mamlakatlar atrof-muxit vazirlarining 4-konferensiyasida 38 ta davlat tomonidan imzolangan. Bugungi kunda mazkur Konvensiyaga qo‘shilgan davlatlar soni 46 taga yetdi.Konvensiyaning maqsadi — inson salomatligi va farovonligi uchun qulay muxit, axborotdan foydalanish, qaror qabul qilish jarayonida jamoatchilik ishtiroki va atrof-muxit bilan bog‘liq masalalar bo‘yicha odil sudlovdan foydalanish bo‘yicha inson huquqlarini ximoya qilishni qo‘llab-quvvatlashdir. Konvensiyaga qo‘shilgan har bir mamlakatga uning qoidalarini amalga oshirish uchun aniq, shaffof va muvofiqlashtirilgan tuzilmani yaratish hamda qo‘llab-quvvatlash uchun zarur qonunchilik va tartibga solish choralarini ko‘rish majburiyati yuklatiladi.Qayd etilganidek, O‘zbekistonda bu borada qonunchilik asoslari yaratilgan. Konvensiya qoidalari O‘zbekiston Respublikasi Konstitutsiyasi, “Ekologik ekspertiza to‘g‘risida”gi, “Ekologik nazorat to‘g‘risida”gi va “Jamoatchilik nazorati to‘g‘risida”gi qonunlarda o‘z ifodasini topgan.Deputatlarning ta’kidlashicha, mazkur qonun loyihasi fuqarolarning O‘zbekiston Respublikasi Konstitutsiyasida belgilangan ekologik huquqlarini ta’minlashga, atrof-muhit bilan bog‘liq masalalarda jamoatchilikning ishtirokini yanada kafolatlashga, O‘zbekiston Respublikasining 2030-yilgacha Atrof-muhitni muhofaza qilish konsepsiyasi ijrosini ta’minlashga xizmat qiladi.Majlisda qonun loyihasi deputatlar tomonidan qabul qilindi."
Dunyoda,Konstitutsiyaviy sud prokurorlarning tintuv qilish vakolatini bekor qilishga chaqirdi,,"Konstitutsiyaviy sud uy-joyda tintuv o‘tkazishni faqat sud qaroriga asosan amalga oshirishga chaqirdi. Bu haqda joriy yilning 6 dekabr kuni Konstitutsiyaviy sud tomonidan o‘tkazilgan O‘zbekistondagi konstitutsiyaviy qonuniylikning holati bo‘yicha majlisda taqdim etilgan taklifda keltirilgan.Unga ko‘ra, Konstitutsiyaning shaxsning yozishmalar, telefon orqali so‘zlashuvlar, pochta, elektron va boshqa xabarlarini sir saqlashga bo‘lgan huquqini cheklashni, uy-joyda tintuv o‘tkazishni faqat sud qaroriga asosan amalga oshirishga oid qoidalari asosida Jinoyat-protsessual kodeksi tegishli normalarini qayta ko‘rib chiqish va tegishli qonun loyihasini qisqa fursatlarda Qonunchilik palatasiga kiritish lozim.Bundan tashqari, shaxsning sukut saqlashga oid konstitutsiyaviy huquqlarini jinoyat protsessida va ma’muriy huquqbuzarliklar bo‘yicha ish yuritish jarayonida to‘laqonli ta’minlash maqsadida ushbu institutni jinoyat-protsessual, ma’muriy javobgarlik to‘g‘risidagi qonunchilikda batafsil aks ettirish kerak.Ma’lumot uchun, amaldagi Jinoyat protsessual kodeksining 382-moddasiga ko‘ra, tintuv o‘tkazishga, telefonlar va boshqa telekommunikatsiya qurilmalari orqali olib boriladigan so‘zlashuvlarni eshitib turishga hamda ular orqali uzatiladigan axborotni olishga, uy-joy daxlsizligi, yozishmalar, telefon orqali so‘zlashuvlar hamda boshqa so‘zlashuvlar, aloqa tarmoqlari orqali uzatiladigan pochta, kurerlik jo‘natmalari va telegraf xabarlari sir saqlanishi huquqlarini cheklovchi hamda abonentlar yoki abonent qurilmalari o‘rtasidagi bog‘lanishlar haqida axborot olishga qaratilgan tezkor-qidiruv tadbirlarini o‘tkazishga, shuningdek qonunda nazarda tutilgan hollarda, tergovga qadar tekshiruvni amalga oshiruvchi organ mansabdor shaxsining, surishtiruvchining hamda tergovchining boshqa harakatlariga ruxsat berish prokurorning vakolatlariga kiradi.Shuningdek, O‘zbekiston Konstitutsiyasining 31-moddasiga ko‘ra, har kim yozishmalari, telefon orqali so‘zlashuvlari, pochta, elektron va boshqa xabarlari sir saqlanishi huquqiga ega. Ushbu huquqning cheklanishiga faqat qonunga muvofiq va sudning qaroriga asosan yo‘l qo‘yiladi."
Dunyoda,U-17 Jahon chempionatining o‘tkazilish sanasi e’lon qilindi,,"Qatar mezbonlik qiladigan 17 yoshgacha bo‘lgan futbolchilar o‘rtasidagi Jahon chempionati 2025 yilning 5-27 noyabr kunlari bo‘lib o‘tadi. Bu haqda Xalqaro futbol federatsiyasi (FIFA) prezidenti Janni Infantino tashkilot rasmiy sahifasida ma’lum qildi.Osiyodan FIFA U-17 Jahon chempionatiga 2025 yilning aprel oyida Saudiya Arabistoni mezbonlik qiladigan U-17 qit’a kubogining eng yaxshi 8 ta terma jamoalari yo‘llanma oladi.Qayd etish joiz, O‘zbekiston o‘smirlar terma jamoasi ham Osiyo kubogida ishtirok etadi. O‘zbekiston jamoalari bu yoshda qit’a chempionligini qo‘lga kiritgan. 2012 yil Dilshod Nuraliyev qo‘l ostidagi jamoa Osiyo kubogida g‘olib bo‘lgan."
